project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	5a57dc25-d252-4b22-b192-4de630d7002f	TCGA-BH-A0B9	8137ffee-bb4f-4e5f-b831-acfc9c5585a8	TCGA-BH-A0B9-01A	3b5255f7-7b60-4537-bd60-c878d02c07bd	TCGA-BH-A0B9-01A-11	d4d60dde-7972-4068-acc9-2a47fd63442f	TCGA-BH-A0B9-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	5a57dc25-d252-4b22-b192-4de630d7002f	TCGA-BH-A0B9	8137ffee-bb4f-4e5f-b831-acfc9c5585a8	TCGA-BH-A0B9-01A	3b5255f7-7b60-4537-bd60-c878d02c07bd	TCGA-BH-A0B9-01A-11	e430a985-6528-4d37-9640-59ec6903b011	TCGA-BH-A0B9-01A-11D	1.97	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	6a2972e3-cca9-47e5-aac0-b770f2399eeb	TCGA-BH-A1F2	159c3664-3ab2-4f87-91a0-b6e25833fb27	TCGA-BH-A1F2-11A	6d5d9dd4-d142-4bfc-9e6d-4a1251a8d560	TCGA-BH-A1F2-11A-32	68ee4947-af98-418f-b51a-de385f07bef2	TCGA-BH-A1F2-11A-32D	1.84	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	6a2972e3-cca9-47e5-aac0-b770f2399eeb	TCGA-BH-A1F2	159c3664-3ab2-4f87-91a0-b6e25833fb27	TCGA-BH-A1F2-11A	6d5d9dd4-d142-4bfc-9e6d-4a1251a8d560	TCGA-BH-A1F2-11A-32	b6ab6587-fa89-4448-a0fd-6e4be16e3e3e	TCGA-BH-A1F2-11A-32W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6a2972e3-cca9-47e5-aac0-b770f2399eeb	TCGA-BH-A1F2	159c3664-3ab2-4f87-91a0-b6e25833fb27	TCGA-BH-A1F2-11A	6d5d9dd4-d142-4bfc-9e6d-4a1251a8d560	TCGA-BH-A1F2-11A-32	c66416de-3288-4988-a2a8-30cdaaec8fea	TCGA-BH-A1F2-11A-32R	1.78	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.5	8.9	UV Spec	released	'--
TCGA-BRCA	6a2972e3-cca9-47e5-aac0-b770f2399eeb	TCGA-BH-A1F2	e5c171ac-f700-439c-9e44-6cfed2c9cea7	TCGA-BH-A1F2-01A	b3e7c795-5c9e-40fb-b908-1fa76e9ec950	TCGA-BH-A1F2-01A-31	52598c75-c842-4b88-9bc7-cbbada027117	TCGA-BH-A1F2-01A-31R	1.76	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.8	8.1	UV Spec	released	'--
TCGA-BRCA	6a2972e3-cca9-47e5-aac0-b770f2399eeb	TCGA-BH-A1F2	e5c171ac-f700-439c-9e44-6cfed2c9cea7	TCGA-BH-A1F2-01A	b3e7c795-5c9e-40fb-b908-1fa76e9ec950	TCGA-BH-A1F2-01A-31	a21b59df-32de-440a-91f5-eaa26628beb9	TCGA-BH-A1F2-01A-31W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6a2972e3-cca9-47e5-aac0-b770f2399eeb	TCGA-BH-A1F2	e5c171ac-f700-439c-9e44-6cfed2c9cea7	TCGA-BH-A1F2-01A	b3e7c795-5c9e-40fb-b908-1fa76e9ec950	TCGA-BH-A1F2-01A-31	b425c429-0ef5-4007-ac26-787bb018cb2c	TCGA-BH-A1F2-01A-31D	1.98	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	6adca853-1b09-47ff-814c-47b732a76d96	TCGA-C8-A12W	210d77fe-e546-4def-87ac-4fa2ecc3de39	TCGA-C8-A12W-10A	71e8cc19-abf5-4688-8f5e-d7174dc5a3f2	TCGA-C8-A12W-10A-01	e96d0beb-586a-4fac-bf74-163655a4ef66	TCGA-C8-A12W-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6adca853-1b09-47ff-814c-47b732a76d96	TCGA-C8-A12W	210d77fe-e546-4def-87ac-4fa2ecc3de39	TCGA-C8-A12W-10A	71e8cc19-abf5-4688-8f5e-d7174dc5a3f2	TCGA-C8-A12W-10A-01	ecc8516d-2c44-44e7-a2cd-e2388296d8c8	TCGA-C8-A12W-10A-01D	1.98	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	6adca853-1b09-47ff-814c-47b732a76d96	TCGA-C8-A12W	ded3862e-9e2f-468a-8a40-d90363a2742e	TCGA-C8-A12W-01A	ad7b96fe-8625-48af-b947-ab9f2ebb85de	TCGA-C8-A12W-01A-11	31cc240d-0d7c-43a8-b7c1-6428d891e8eb	TCGA-C8-A12W-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6adca853-1b09-47ff-814c-47b732a76d96	TCGA-C8-A12W	ded3862e-9e2f-468a-8a40-d90363a2742e	TCGA-C8-A12W-01A	ad7b96fe-8625-48af-b947-ab9f2ebb85de	TCGA-C8-A12W-01A-11	33c95c01-7947-4335-90ed-4aa60f145321	TCGA-C8-A12W-01A-11R	1.82	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	2.2	10.0	UV Spec	released	'--
TCGA-BRCA	6adca853-1b09-47ff-814c-47b732a76d96	TCGA-C8-A12W	ded3862e-9e2f-468a-8a40-d90363a2742e	TCGA-C8-A12W-01A	ad7b96fe-8625-48af-b947-ab9f2ebb85de	TCGA-C8-A12W-01A-11	943f7af3-a53b-4cb5-949c-229ecc999e46	TCGA-C8-A12W-01A-11D	1.93	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	6b923e30-2ddc-407f-91b1-c202f1373fbb	TCGA-C8-A12K	2a8e4c87-c8da-46a5-abf2-67ffc10b6b6a	TCGA-C8-A12K-10A	db0e576f-a182-4e7a-bec9-6978acab79bb	TCGA-C8-A12K-10A-01	3a458ef8-43b5-4268-a900-462f6f5e8b0e	TCGA-C8-A12K-10A-01D	2.03	'--	'--	DNA	D	'--	0.12	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	6b923e30-2ddc-407f-91b1-c202f1373fbb	TCGA-C8-A12K	2a8e4c87-c8da-46a5-abf2-67ffc10b6b6a	TCGA-C8-A12K-10A	db0e576f-a182-4e7a-bec9-6978acab79bb	TCGA-C8-A12K-10A-01	57a1b975-9c1f-4f8a-be6d-e642f349928d	TCGA-C8-A12K-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6b923e30-2ddc-407f-91b1-c202f1373fbb	TCGA-C8-A12K	aa21df77-6622-405a-821a-1122f9c93159	TCGA-C8-A12K-01A	7d3bbf34-47f6-41ee-b5bf-6571c18984a8	TCGA-C8-A12K-01A-31-A615-42	e4e96ca9-7279-45f2-97a8-f4edd7cea420	TCGA-C8-A12K-01A-31-A615-42-X020-S03	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-BRCA	6b923e30-2ddc-407f-91b1-c202f1373fbb	TCGA-C8-A12K	aa21df77-6622-405a-821a-1122f9c93159	TCGA-C8-A12K-01A	8605646e-79ec-42f4-aefe-c031b3392277	TCGA-C8-A12K-01A-21	4805cac2-bd20-4cf3-9e41-3eb90f82d464	TCGA-C8-A12K-01A-21D	1.95	'--	'--	DNA	D	'--	0.1	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	6b923e30-2ddc-407f-91b1-c202f1373fbb	TCGA-C8-A12K	aa21df77-6622-405a-821a-1122f9c93159	TCGA-C8-A12K-01A	8605646e-79ec-42f4-aefe-c031b3392277	TCGA-C8-A12K-01A-21	cf11798d-2397-423e-8cb3-714b5ca8ec52	TCGA-C8-A12K-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6b923e30-2ddc-407f-91b1-c202f1373fbb	TCGA-C8-A12K	aa21df77-6622-405a-821a-1122f9c93159	TCGA-C8-A12K-01A	8605646e-79ec-42f4-aefe-c031b3392277	TCGA-C8-A12K-01A-21	e9019e15-b3dd-44df-9bb7-a4f485d116df	TCGA-C8-A12K-01A-21R	1.86	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	2.0	9.2	UV Spec	released	'--
TCGA-BRCA	0fe1419e-a005-407c-8ae7-15c4c1579539	TCGA-E2-A1II	4f52879d-9cb9-4c91-9176-91a862c59a4d	TCGA-E2-A1II-10A	36978fc9-1187-4b99-a3de-7c59a27740e9	TCGA-E2-A1II-10A-01	6c85076e-b573-4d17-b02e-26cba41aa2be	TCGA-E2-A1II-10A-01D	2.12	'--	'--	DNA	D	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0fe1419e-a005-407c-8ae7-15c4c1579539	TCGA-E2-A1II	4f52879d-9cb9-4c91-9176-91a862c59a4d	TCGA-E2-A1II-10A	36978fc9-1187-4b99-a3de-7c59a27740e9	TCGA-E2-A1II-10A-01	c50caa14-0613-4f77-9466-75d56fe98fe1	TCGA-E2-A1II-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0fe1419e-a005-407c-8ae7-15c4c1579539	TCGA-E2-A1II	5efb50ec-4251-451b-86c9-356afaa90ac6	TCGA-E2-A1II-11A	fce0b5a6-cc00-4f45-8774-8c559432d307	TCGA-E2-A1II-11A-21	1a33d591-1a80-411a-aea2-fd07eeac72ae	TCGA-E2-A1II-11A-21D	1.86	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0fe1419e-a005-407c-8ae7-15c4c1579539	TCGA-E2-A1II	e70a8d1b-f29d-412f-8c90-85862a2b75ad	TCGA-E2-A1II-01A	0fd66af4-b233-4b8f-89b2-92547d094714	TCGA-E2-A1II-01A-11	55ef63a3-0649-4732-bfd6-a5f881c8a365	TCGA-E2-A1II-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0fe1419e-a005-407c-8ae7-15c4c1579539	TCGA-E2-A1II	e70a8d1b-f29d-412f-8c90-85862a2b75ad	TCGA-E2-A1II-01A	0fd66af4-b233-4b8f-89b2-92547d094714	TCGA-E2-A1II-01A-11	58ab7c70-8e76-4ce2-b0f5-e68d06f5a2cc	TCGA-E2-A1II-01A-11D	1.94	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	0fe1419e-a005-407c-8ae7-15c4c1579539	TCGA-E2-A1II	e70a8d1b-f29d-412f-8c90-85862a2b75ad	TCGA-E2-A1II-01A	0fd66af4-b233-4b8f-89b2-92547d094714	TCGA-E2-A1II-01A-11	659f56ca-78f4-4722-b8b4-c22358615616	TCGA-E2-A1II-01A-11R	1.74	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.8	8.5	UV Spec	released	'--
TCGA-BRCA	6f18f96e-c0c9-4cc4-9fb2-cba8949d5402	TCGA-E2-A9RU	47dfb39a-173e-4a1a-b686-7f0ea3401a8c	TCGA-E2-A9RU-10A	a9ba3e8e-9ce4-461d-8343-702a09268e77	TCGA-E2-A9RU-10A-01	2c213527-13ae-4f12-b25b-af81b94e6cd8	TCGA-E2-A9RU-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	6f18f96e-c0c9-4cc4-9fb2-cba8949d5402	TCGA-E2-A9RU	71ca5ed1-c8d8-4b05-aaa1-c4051976fe1c	TCGA-E2-A9RU-01A	502a1897-ec2f-420f-9fa2-66962609034a	TCGA-E2-A9RU-01A-11	9db07ada-f773-40ae-b15f-68b7363f24ab	TCGA-E2-A9RU-01A-11R	1.86	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.77	8.2	UV Spec	released	'--
TCGA-BRCA	6f18f96e-c0c9-4cc4-9fb2-cba8949d5402	TCGA-E2-A9RU	71ca5ed1-c8d8-4b05-aaa1-c4051976fe1c	TCGA-E2-A9RU-01A	502a1897-ec2f-420f-9fa2-66962609034a	TCGA-E2-A9RU-01A-11	b6571f12-77af-4def-b78a-0d2dc69138d4	TCGA-E2-A9RU-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	00f81e98-e5c3-43b2-9757-f769ec17f3f8	TCGA-AO-A03L-01A	2d277ffc-f83f-4882-98d7-525388b79c3b	TCGA-AO-A03L-01A-21-A615-42	b8e07295-590c-4f19-a85c-46c8a7a5a43d	TCGA-AO-A03L-01A-21-A615-42-X023-S01	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	00f81e98-e5c3-43b2-9757-f769ec17f3f8	TCGA-AO-A03L-01A	6b27ea04-19da-4116-a1b6-b45c59ef535c	TCGA-AO-A03L-01A-41	10f98284-249e-49d3-9316-aa6bc5e36255	TCGA-AO-A03L-01A-41R	1.77	'--	'--	RNA	R	'--	0.14	mirVana (Allprep DNA) RNA	Yes	1.8	9.6	UV Spec	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	00f81e98-e5c3-43b2-9757-f769ec17f3f8	TCGA-AO-A03L-01A	6b27ea04-19da-4116-a1b6-b45c59ef535c	TCGA-AO-A03L-01A-41	5e28a0a1-bef5-4675-84e1-956231659098	TCGA-AO-A03L-01A-41W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	00f81e98-e5c3-43b2-9757-f769ec17f3f8	TCGA-AO-A03L-01A	6b27ea04-19da-4116-a1b6-b45c59ef535c	TCGA-AO-A03L-01A-41	938f6454-e252-4d26-8a6c-f30547e7f6af	TCGA-AO-A03L-01A-41X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	00f81e98-e5c3-43b2-9757-f769ec17f3f8	TCGA-AO-A03L-01A	6b27ea04-19da-4116-a1b6-b45c59ef535c	TCGA-AO-A03L-01A-41	c35b75d7-c085-4a49-9bf4-bc3333accb01	TCGA-AO-A03L-01A-41D	2.08	'--	'--	DNA	D	'--	0.12	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	b51d49b7-1893-45e0-94fe-ba3d75616063	TCGA-AO-A03L-10A	09bfe5cd-d867-4b00-93e5-4abc1331d5c0	TCGA-AO-A03L-10A-01	3d314915-8965-4b57-9c48-296bbfc11316	TCGA-AO-A03L-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	b51d49b7-1893-45e0-94fe-ba3d75616063	TCGA-AO-A03L-10A	09bfe5cd-d867-4b00-93e5-4abc1331d5c0	TCGA-AO-A03L-10A-01	76d428f0-c729-49f1-b7a5-28626ee50b1e	TCGA-AO-A03L-10A-01D	1.95	'--	'--	DNA	D	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	1174f6e4-ffbe-4e59-a000-8d861c968369	TCGA-AO-A03L	b51d49b7-1893-45e0-94fe-ba3d75616063	TCGA-AO-A03L-10A	09bfe5cd-d867-4b00-93e5-4abc1331d5c0	TCGA-AO-A03L-10A-01	cc483c8f-c37c-45e4-b2b0-b5af87f03ffa	TCGA-AO-A03L-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	65cac997-4d39-4501-85ec-4fcb328a8eb5	TCGA-GM-A3XL	86bddedb-0034-4a61-af7e-f577454c9646	TCGA-GM-A3XL-10A	9b84d155-d7f0-470f-ba78-5178ba496d9c	TCGA-GM-A3XL-10A-01	7bbd8cde-c9d8-4037-8e16-e92f5d9702a0	TCGA-GM-A3XL-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	65cac997-4d39-4501-85ec-4fcb328a8eb5	TCGA-GM-A3XL	86bddedb-0034-4a61-af7e-f577454c9646	TCGA-GM-A3XL-10A	9b84d155-d7f0-470f-ba78-5178ba496d9c	TCGA-GM-A3XL-10A-01	c0de7652-0fb6-4a36-834a-44c646b4608a	TCGA-GM-A3XL-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	65cac997-4d39-4501-85ec-4fcb328a8eb5	TCGA-GM-A3XL	fed3a891-21be-4196-b9ef-0bf7c8f976aa	TCGA-GM-A3XL-01A	84eb15c8-4bac-4df3-b919-6c9f023e6480	TCGA-GM-A3XL-01A-11	3613dfc4-1b1d-488f-bbf9-4eeb91655e9e	TCGA-GM-A3XL-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	65cac997-4d39-4501-85ec-4fcb328a8eb5	TCGA-GM-A3XL	fed3a891-21be-4196-b9ef-0bf7c8f976aa	TCGA-GM-A3XL-01A	84eb15c8-4bac-4df3-b919-6c9f023e6480	TCGA-GM-A3XL-01A-11	7f23e002-53c9-44e6-acd4-2e175d97eb43	TCGA-GM-A3XL-01A-11R	1.85	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.6	7.8	UV Spec	released	'--
TCGA-BRCA	65cac997-4d39-4501-85ec-4fcb328a8eb5	TCGA-GM-A3XL	fed3a891-21be-4196-b9ef-0bf7c8f976aa	TCGA-GM-A3XL-01A	84eb15c8-4bac-4df3-b919-6c9f023e6480	TCGA-GM-A3XL-01A-11	b847173e-5adf-4bf9-9624-f009e76c0d25	TCGA-GM-A3XL-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	6093f268-1c3f-4fec-bde7-fc3721ecaf8e	TCGA-BH-A0DZ-01A	04e4a6a8-c5ee-435c-8852-dadb485071bc	TCGA-BH-A0DZ-01A-11	0d20076d-0f04-4640-93bd-34ffeab68aad	TCGA-BH-A0DZ-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	6093f268-1c3f-4fec-bde7-fc3721ecaf8e	TCGA-BH-A0DZ-01A	04e4a6a8-c5ee-435c-8852-dadb485071bc	TCGA-BH-A0DZ-01A-11	1bae086a-ab9b-4320-8a0f-f912f06483bb	TCGA-BH-A0DZ-01A-11D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	6093f268-1c3f-4fec-bde7-fc3721ecaf8e	TCGA-BH-A0DZ-01A	04e4a6a8-c5ee-435c-8852-dadb485071bc	TCGA-BH-A0DZ-01A-11	50c8c9d2-24e0-495a-8b96-9af471d36de7	TCGA-BH-A0DZ-01A-11R	1.75	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.9	9.1	UV Spec	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	6093f268-1c3f-4fec-bde7-fc3721ecaf8e	TCGA-BH-A0DZ-01A	04e4a6a8-c5ee-435c-8852-dadb485071bc	TCGA-BH-A0DZ-01A-11	de193015-2d67-4dfb-bc04-b682c63d016a	TCGA-BH-A0DZ-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	c9258ad2-c391-4dd7-8555-f03d688a8783	TCGA-BH-A0DZ-10A	ad7f7174-3a95-4ec9-bff9-8f5ce3b481a7	TCGA-BH-A0DZ-10A-01	2ad1354d-1742-4915-8893-acef004ede69	TCGA-BH-A0DZ-10A-01D	2.0	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	c9258ad2-c391-4dd7-8555-f03d688a8783	TCGA-BH-A0DZ-10A	ad7f7174-3a95-4ec9-bff9-8f5ce3b481a7	TCGA-BH-A0DZ-10A-01	93c3c23b-1887-4700-a195-548c74f610b3	TCGA-BH-A0DZ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	c9258ad2-c391-4dd7-8555-f03d688a8783	TCGA-BH-A0DZ-10A	ad7f7174-3a95-4ec9-bff9-8f5ce3b481a7	TCGA-BH-A0DZ-10A-01	ff4f1f69-eced-4c80-825c-232d789d0c22	TCGA-BH-A0DZ-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	d306052f-67ae-4bee-a38a-3fc2e8bf3f41	TCGA-BH-A0DZ-11A	3ea939c5-bf33-474c-af8b-b830b46b4d98	TCGA-BH-A0DZ-11A-22	1d672f8a-cd16-4c61-aaf8-d65e4ae1148e	TCGA-BH-A0DZ-11A-22D	1.94	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	d306052f-67ae-4bee-a38a-3fc2e8bf3f41	TCGA-BH-A0DZ-11A	3ea939c5-bf33-474c-af8b-b830b46b4d98	TCGA-BH-A0DZ-11A-22	6e28a427-78b8-4eec-a4bc-e1fda4f476aa	TCGA-BH-A0DZ-11A-22R	1.78	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.3	7.9	UV Spec	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	d306052f-67ae-4bee-a38a-3fc2e8bf3f41	TCGA-BH-A0DZ-11A	3ea939c5-bf33-474c-af8b-b830b46b4d98	TCGA-BH-A0DZ-11A-22	afeacf02-ab9c-4f3d-a578-ddf100617b0a	TCGA-BH-A0DZ-11A-22X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	478eb8aa-50b8-4ce5-98e4-d518ede4b174	TCGA-BH-A0DZ	d306052f-67ae-4bee-a38a-3fc2e8bf3f41	TCGA-BH-A0DZ-11A	3ea939c5-bf33-474c-af8b-b830b46b4d98	TCGA-BH-A0DZ-11A-22	f0ddec34-4344-4a91-895b-a35d4e61cc09	TCGA-BH-A0DZ-11A-22W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	4c932085-e46b-4544-a32c-c38b2bac837a	TCGA-B6-A401-01A	68ebcd25-93de-456e-896f-b62fef53a112	TCGA-B6-A401-01A-11	af88e43e-d096-4b26-bd7c-06d141eaad09	TCGA-B6-A401-01A-11R	1.77	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.31	8.1	UV Spec	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	4c932085-e46b-4544-a32c-c38b2bac837a	TCGA-B6-A401-01A	68ebcd25-93de-456e-896f-b62fef53a112	TCGA-B6-A401-01A-11	bafc7461-735f-49fe-ae6f-c61f669fd799	TCGA-B6-A401-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	4c932085-e46b-4544-a32c-c38b2bac837a	TCGA-B6-A401-01A	68ebcd25-93de-456e-896f-b62fef53a112	TCGA-B6-A401-01A-11	bc34842c-d424-409e-8fdc-e7e8827d4a3e	TCGA-B6-A401-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	fa361ded-411c-4bd4-8f35-81733be85752	TCGA-B6-A401-10A	752a5a27-3076-47df-9652-2c8306b03bdc	TCGA-B6-A401-10A-01	3fc047e2-2275-4ce6-bf96-7c88a80096f9	TCGA-B6-A401-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	48ff0420-0f19-4e9d-a75d-6c54949a461a	TCGA-B6-A401	fa361ded-411c-4bd4-8f35-81733be85752	TCGA-B6-A401-10A	752a5a27-3076-47df-9652-2c8306b03bdc	TCGA-B6-A401-10A-01	9913ccfc-780a-4635-b494-d3647f1f5330	TCGA-B6-A401-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
